class,isosurface_points,isosurface_cells,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,intensity_range,iqr_intensity,voxel_count,high_intensity_voxels,voxel_ratio,high_intensity_ratio,point_cell_ratio,cell_density,point_density
pituitary,9994,19488,0.09755850361703472,0.05691856510050961,0.10270768404387688,0.0,0.7568627595901489,0.014528453952498245,0.16984716860610216,0.7568627595901489,0.15531871465360392,418001,430,0.3986368179321289,0.0004100799560546875,0.5128284072249589,0.04662189803373676,0.023909033710445667
pituitary,38890,76672,0.133134484857005,0.10745948485055427,0.12200219789725145,0.0,0.9529411792755127,0.029345987664869014,0.21046279252645053,0.9529411792755127,0.18111680486158152,546229,4837,0.5209245681762695,0.004612922668457031,0.5072255843071787,0.14036603695519645,0.07119724511148255
pituitary,38281,75680,0.12488689655027115,0.09756713166515153,0.11721911027198054,0.0,0.8980392217636108,0.02350107001739737,0.1997590942176769,0.8980392217636108,0.17625802420027953,518192,6573,0.4941864013671875,0.006268501281738281,0.5058271670190275,0.14604625312625436,0.07387416247259702
pituitary,46226,91412,0.09922685169474033,0.033481472823012906,0.13220009214770065,0.0,0.8392156958580017,0.0,0.16360509917726995,0.8392156958580017,0.16360509917726995,353274,5059,0.33690834045410156,0.004824638366699219,0.5056885310462521,0.2587566591371004,0.13085027485747608
pituitary,12462,24280,0.09378396419691386,0.03049692251039889,0.1192236066513348,0.0,0.7607843279838562,0.0,0.1681974584080899,0.7607843279838562,0.1681974584080899,381070,309,0.3634166717529297,0.00029468536376953125,0.5132619439868205,0.06371532789251319,0.032702653055869
pituitary,25636,50508,0.10117140419793412,0.03491211372044965,0.12400024456954968,0.0,0.8196078538894653,0.0,0.1869830904145968,0.8196078538894653,0.1869830904145968,406201,1826,0.38738346099853516,0.0017414093017578125,0.5075631583115546,0.12434238221964003,0.06311161223138298
pituitary,57316,113928,0.13745198774774747,0.0819462591086852,0.14775709787961092,0.0,0.9411764740943909,0.015157068249407378,0.23847523502406787,0.9411764740943909,0.2233181667746605,493823,8356,0.4709463119506836,0.007968902587890625,0.5030896706691946,0.23070614369926068,0.11606587785502093
pituitary,32882,65116,0.13270456278295686,0.09676156196853995,0.12288924002488355,0.0,0.929411768913269,0.02985380219157487,0.2179268106676027,0.929411768913269,0.18807300847602781,516484,4212,0.4925575256347656,0.004016876220703125,0.5049757356102955,0.12607554154630154,0.06366508933480998
pituitary,33030,65404,0.09001582336606169,0.02327474186613816,0.1212562095981128,0.0,0.7176470756530762,0.006670044209227484,0.1492690085945752,0.7176470756530762,0.14259896438534772,344983,2537,0.32900142669677734,0.0024194717407226562,0.5050149837930402,0.18958615352060826,0.09574384824759481
pituitary,32754,64620,0.12632581002957416,0.10227788536991743,0.11602669286113447,0.0,0.9607843160629272,0.02536914361196486,0.19965368856698634,0.9607843160629272,0.1742845449550215,531953,5903,0.5073099136352539,0.005629539489746094,0.5068709377901578,0.12147689739507062,0.061573108902478225
pituitary,41958,83184,0.12092588469501928,0.06854703613410257,0.12832765514302721,0.0,0.8588235378265381,0.01846164899028447,0.2063040486097073,0.8588235378265381,0.18784239961942284,467609,4258,0.44594669342041016,0.0040607452392578125,0.504399884593191,0.17789221336629535,0.08972881189198668
pituitary,49508,98240,0.1323479192202563,0.0762290787458495,0.1373648302955054,0.0,0.8549019694328308,0.024251309774989478,0.22063456085387909,0.8549019694328308,0.1963832510788896,482226,7875,0.4598865509033203,0.007510185241699219,0.5039495114006515,0.20372190632607948,0.10266555515463703
pituitary,26070,51560,0.07234407346363264,0.011258121817033315,0.11130734810541522,0.0,0.8941176533699036,0.0,0.12200758159112005,0.8941176533699036,0.12200758159112005,293527,3224,0.27992916107177734,0.00307464599609375,0.5056245151280062,0.17565675389316826,0.08881636101619272
pituitary,25160,49760,0.10859494938504712,0.052024088584235045,0.12349383496858077,0.0,0.8117647171020508,0.012940302686279903,0.18788797299911206,0.8117647171020508,0.17494767031283215,428533,3508,0.40868091583251953,0.003345489501953125,0.5056270096463023,0.11611707849803865,0.05871193116982823
pituitary,40408,80380,0.12204502293846328,0.07794706449224294,0.12751118207581413,0.0,0.9098039269447327,0.01960836206630872,0.2051821386298403,0.9098039269447327,0.18557377656353158,475506,9571,0.4534778594970703,0.009127616882324219,0.5027121174421498,0.16904097950393895,0.0849789487409202
pituitary,47496,94008,0.1323409114455786,0.09134517078658445,0.13298210549384637,0.0,0.8117647171020508,0.02179692662530866,0.22083250118207653,0.8117647171020508,0.19903557455676787,507288,5439,0.48378753662109375,0.005187034606933594,0.5052335971406688,0.18531485073567677,0.0936272886407721
pituitary,25792,51012,0.109734502067141,0.05252517956296984,0.12389496224344981,0.0,0.8156862854957581,0.014016454497482018,0.18886990552286423,0.8156862854957581,0.17485345102538222,430482,3591,0.4105396270751953,0.0034246444702148438,0.5056065239551478,0.11849972821163254,0.059914235670713294
pituitary,52174,103776,0.11689997281376552,0.03190361924445046,0.1467201373774502,0.0,0.9137254953384399,0.0,0.21855037315041048,0.9137254953384399,0.21855037315041048,426058,9891,0.40632057189941406,0.009432792663574219,0.5027559358618563,0.24357247135366547,0.12245750578559726
pituitary,21132,41360,0.09941865623242621,0.033949404056505796,0.12300239992500804,0.0,0.729411780834198,0.0,0.18015282293841053,0.729411780834198,0.18015282293841053,394408,486,0.37613677978515625,0.0004634857177734375,0.5109284332688588,0.10486602705827468,0.05357903490801404
pituitary,10554,20636,0.09479112778229558,0.05020319586654711,0.1033226624609714,0.0,0.7058823704719543,0.014112624466815184,0.1598575387881567,0.7058823704719543,0.1457449143213415,402517,258,0.38387012481689453,0.0002460479736328125,0.5114363248691607,0.05126739988621599,0.02622001058340393
pituitary,36712,72376,0.1146676380498018,0.0690330913477117,0.11952894973974171,0.0,0.8745098114013672,0.022048834379385582,0.18301588294252283,0.8745098114013672,0.16096704856313726,454533,3069,0.43347644805908203,0.0029268264770507812,0.5072399690505139,0.15923156294482468,0.08076861305999784
pituitary,56370,111768,0.14995385519114274,0.11693317388001413,0.14511918372422075,0.0,0.95686274766922,0.01520135848514546,0.2527950968412888,0.95686274766922,0.23759373835614336,558377,9373,0.5325098037719727,0.008938789367675781,0.50434829289242,0.20016583777626945,0.10095329857784256
pituitary,23262,45928,0.09575030159563809,0.033373990465487974,0.11369893941150522,0.0,0.7568627595901489,0.011680378932831085,0.16854813981172267,0.7568627595901489,0.1568677608788916,389613,2736,0.3715639114379883,0.0026092529296875,0.5064884166521512,0.11788107686345169,0.05970539997382018
pituitary,18134,35684,0.11734802435414958,0.06923190532698723,0.1165158043596556,0.0,0.8078431487083435,0.0232455268760488,0.1995928335233409,0.8078431487083435,0.1763473066472921,461219,1660,0.4398527145385742,0.001583099365234375,0.5081829391323842,0.07736888549691144,0.03931754762921736
pituitary,63816,126792,0.1422067251956791,0.08061215493152914,0.15063389387454307,0.0,0.929411768913269,0.020204336745818688,0.24647294700608846,0.929411768913269,0.2262686102602698,493986,10283,0.4711017608642578,0.009806632995605469,0.5033125118303994,0.25667124169510874,0.12918584737219274
pituitary,31282,61456,0.12818946623826666,0.08289912250249107,0.1232311618652136,0.0,0.8274509906768799,0.02736598553921856,0.21395225100903587,0.8274509906768799,0.1865862654698173,491128,2107,0.46837615966796875,0.0020093917846679688,0.509014579536579,0.12513234838982912,0.06369418970207359
pituitary,51486,102008,0.13509960381157388,0.08854244163877027,0.1372470282142578,0.0,0.8078431487083435,0.02239035223450594,0.22183742939960432,0.8078431487083435,0.19944707716509838,501892,4152,0.4786415100097656,0.00395965576171875,0.5047251195984629,0.20324691367864003,0.10258382281447005
pituitary,43886,86860,0.12834943004617416,0.07718194213965539,0.13332996926038052,0.0,0.9137254953384399,0.020339834981445936,0.21624841972041348,0.9137254953384399,0.19590858473896755,480421,5966,0.45816516876220703,0.0056896209716796875,0.5052498273083122,0.18079975687990324,0.09134904594095596
pituitary,37528,74244,0.1308785362158858,0.09754676286014792,0.1297647523115765,0.0,0.8313725590705872,0.01663780694155252,0.21765701882524363,0.8313725590705872,0.2010192118836911,519634,3674,0.4955615997314453,0.0035037994384765625,0.5054684553633964,0.1428774868465112,0.07222006258251
pituitary,50710,100524,0.12939178575013585,0.07845364941130989,0.13470913332208576,0.0,0.8784313797950745,0.021219894973232664,0.2177376351780577,0.8784313797950745,0.19651774020482504,481535,7308,0.4592275619506836,0.006969451904296875,0.5044566471688353,0.20875741119544788,0.10530906372330152
pituitary,24858,48860,0.09623308803707294,0.0438317197357604,0.10985030617840066,0.0,0.7411764860153198,0.014016454497482018,0.16591456543287522,0.7411764860153198,0.1518981109353932,388952,1925,0.37093353271484375,0.0018358230590820312,0.5087597216537044,0.12561961373125732,0.06391019971616035
pituitary,48787,96688,0.13804659651497414,0.09134517078658447,0.13851715702058207,0.0,0.8980392217636108,0.021738342366595623,0.23634260088024267,0.8980392217636108,0.21460425851364706,509511,7254,0.48590755462646484,0.0069179534912109375,0.504581747476419,0.18976626608650254,0.09575259415400256
pituitary,35260,69484,0.1283555240621311,0.10290925377241596,0.12014051963807644,0.0,0.8666666746139526,0.025318200191238503,0.20561325219992546,0.8666666746139526,0.18029505200868695,532504,3417,0.5078353881835938,0.0032587051391601562,0.5074549536583962,0.13048540480447096,0.06621546504814987
pituitary,38352,75820,0.11746929233367541,0.06152949508191994,0.12708618038009267,0.0,0.8392156958580017,0.017414717748143745,0.20161434133669917,0.8392156958580017,0.18419962358855543,450178,3968,0.4293231964111328,0.0037841796875,0.5058295964125561,0.16842226852489459,0.08519296811483458
pituitary,49590,98520,0.12689101614494416,0.06965887099257498,0.1357376265997944,0.0,0.9411764740943909,0.019579185063688626,0.21595229850482753,0.9411764740943909,0.1963731134411389,468444,7476,0.4467430114746094,0.007129669189453125,0.5033495736906212,0.21031329251735534,0.10586110613008172
pituitary,69612,138392,0.16256114580804032,0.13461759409733182,0.14952925249260193,0.0,0.9764705896377563,0.04667322416102206,0.21765701882524363,0.9764705896377563,0.17098379466422156,624977,25214,0.5960245132446289,0.024045944213867188,0.5030059541013931,0.2214353488208366,0.11138329890539972
pituitary,53032,105456,0.13023197718515392,0.06716390603999715,0.1410809626473496,0.0,0.8784313797950745,0.01960836206630872,0.22363818603944163,0.8784313797950745,0.2040298239731329,465936,8715,0.4443511962890625,0.008311271667480469,0.5028827188590502,0.22633151334088802,0.11381820679234916
pituitary,33764,66296,0.12754305945937586,0.10394450984711548,0.1117255723894483,0.0,0.9058823585510254,0.03268060206407427,0.19564507957850086,0.9058823585510254,0.16296447751442658,538915,4807,0.5139493942260742,0.004584312438964844,0.5092916616387112,0.1230175445107299,0.06265180965458375
pituitary,978,1912,0.06350446603088629,0.007833690315866042,0.0876050103288105,0.0,0.658823549747467,0.0,0.11555539389804811,0.658823549747467,0.11555539389804811,291649,39,0.2781381607055664,3.719329833984375e-05,0.5115062761506276,0.0065558256671546964,0.0033533459740990026
pituitary,39940,79152,0.13622955865330771,0.10457792826076598,0.12558729217632092,0.0,0.8901960849761963,0.028503674381934522,0.21863671704041474,0.8901960849761963,0.19013304265848022,536089,4872,0.5112543106079102,0.00464630126953125,0.5045987467151809,0.14764712575710376,0.07450255461313326
pituitary,19487,38272,0.10812648346495095,0.08461677155355778,0.10157412481392784,0.0,0.7921568751335144,0.019219047438467987,0.17490936596364043,0.7921568751335144,0.15569031852517246,473607,2149,0.45166683197021484,0.0020494461059570312,0.509171195652174,0.08080961641191958,0.041145929008650634
pituitary,35664,70476,0.13873931704221662,0.11276549421040712,0.12800671189795992,0.0,0.7843137383460999,0.023831618473163695,0.2299378525775259,0.7843137383460999,0.20610623410436218,552233,2984,0.5266504287719727,0.00284576416015625,0.5060446109313809,0.1276200444377645,0.06458143573455408
pituitary,41852,82924,0.13962094666881758,0.10913089254760845,0.13060369455788104,0.0,0.8470588326454163,0.024815392564950012,0.22183742939960432,0.8470588326454163,0.1970220368346543,548572,9125,0.5231590270996094,0.008702278137207031,0.5047031016352322,0.15116338420480813,0.07629262886184493
pituitary,50936,100852,0.13929416291806662,0.08983729892330536,0.1384291298572664,0.0,0.843137264251709,0.02487816888686225,0.23549871786256116,0.843137264251709,0.2106205489756989,507272,6558,0.48377227783203125,0.0062541961669921875,0.5050569150834887,0.19881247141572964,0.10041161349335267
pituitary,43972,86856,0.12387881922890805,0.07595460276016996,0.13086871896212662,0.0,0.9176470637321472,0.016352530062132956,0.21502112015312885,0.9176470637321472,0.1986685900909959,476522,3529,0.45444679260253906,0.0033655166625976562,0.5062632403057935,0.1822707031364764,0.0922769567826879
pituitary,39516,78560,0.13388829605011848,0.09908525513187069,0.12450070398123605,0.0,0.9372549057006836,0.031032990383174096,0.21520391160734986,0.9372549057006836,0.18417092122417578,523081,8558,0.49884891510009766,0.008161544799804688,0.5030040733197556,0.15018706471846616,0.07554470531332623
pituitary,49688,98660,0.10155684107865261,0.02075108897874757,0.137732572524814,0.0,0.8745098114013672,0.0,0.18461648639531975,0.8745098114013672,0.18461648639531975,369322,7363,0.35221290588378906,0.007021903991699219,0.5036286235556456,0.2671381612793172,0.13453842446428863
pituitary,34528,68020,0.1298773143470969,0.08467574871607308,0.1253320342165431,0.0,0.8549019694328308,0.0269235177233534,0.2178864301700836,0.8549019694328308,0.1909629124467302,494775,2911,0.47185420989990234,0.0027761459350585938,0.5076154072331667,0.13747663079177405,0.06978525592441008
pituitary,15576,30444,0.08337792898545877,0.015749167841301304,0.11774540412510989,0.0,0.7764706015586853,0.0,0.141272951890085,0.7764706015586853,0.141272951890085,320175,343,0.3053426742553711,0.00032711029052734375,0.5116279069767442,0.09508550011712345,0.048648395408760835
pituitary,54460,108448,0.148802267184831,0.10814527412352615,0.15147177873149323,0.0,0.9058823585510254,0.01521617742056794,0.2445498961747532,0.9058823585510254,0.22933371875418526,541933,18714,0.5168275833129883,0.017847061157226562,0.5021761581587489,0.20011329813833076,0.10049212725558325
pituitary,42098,83428,0.09506839885861185,0.015749167841301304,0.133711002832427,0.0,0.9411764740943909,0.0,0.16481844174157378,0.9411764740943909,0.16481844174157378,345578,2143,0.32956886291503906,0.0020437240600585938,0.5046027712518579,0.24141583086886317,0.12181909728049818
pituitary,40001,79292,0.13342074422809674,0.09676156196853995,0.1307023833420752,0.0,0.886274516582489,0.023016545827167226,0.2236381860394416,0.886274516582489,0.20062164021227438,517684,5593,0.4937019348144531,0.005333900451660156,0.5044771225344297,0.15316679673314224,0.07726914488375147
pituitary,58622,116560,0.1604100125576553,0.13748830910124465,0.14399201486744415,0.0,0.9647058844566345,0.029597333727102604,0.25227313111397015,0.9647058844566345,0.22267579738686755,612516,12300,0.5841407775878906,0.011730194091796875,0.5029341111873713,0.19029706979082994,0.09570688765681223
pituitary,45896,90920,0.129710037714252,0.0762290787458495,0.13415573504271164,0.0,0.9058823585510254,0.02341611167378341,0.2182617850952169,0.9058823585510254,0.1948456734214335,480735,7739,0.4584646224975586,0.007380485534667969,0.5047954245490541,0.1891270658470883,0.09547047749799786
pituitary,51310,101724,0.13065565325577358,0.07926820109346648,0.13499960776604147,0.0,0.8784313797950745,0.022824656212268764,0.2189278843137485,0.8784313797950745,0.19610322810147973,483533,7463,0.4611330032348633,0.007117271423339844,0.5044040737682356,0.21037654100133807,0.10611478430634518
pituitary,39924,79404,0.1297903246806491,0.09512184532819987,0.12609462594073442,0.0,0.8941176533699036,0.024815392564950012,0.20797259137921809,0.8941176533699036,0.18315719881426806,512524,9364,0.4887809753417969,0.008930206298828125,0.5027958289254949,0.1549273790105439,0.07789683995286074
pituitary,41398,82048,0.09301705181710672,0.021358870190589435,0.13074655836648347,0.0,0.8745098114013672,0.0,0.15853640218693296,0.8745098114013672,0.15853640218693296,336355,3386,0.3207731246948242,0.0032291412353515625,0.5045583073322933,0.24393274962465253,0.12307829525352677
pituitary,14468,28440,0.09587766376390024,0.05091898472762738,0.1015330897969814,0.0,0.800000011920929,0.017434144466972088,0.16001009860014198,0.800000011920929,0.1425759541331699,404907,761,0.38614940643310547,0.0007257461547851562,0.5087201125175809,0.07023835102875475,0.03573166183839746
pituitary,37244,73440,0.10291074545373782,0.05508432874718154,0.11718601563709127,0.0,0.8901960849761963,0.013167823110071822,0.17171815351019568,0.8901960849761963,0.15855033040012384,423559,5809,0.40393733978271484,0.005539894104003906,0.5071350762527234,0.1733878869295659,0.08793107925932396
pituitary,50746,100996,0.1357412873821569,0.08851616232208175,0.14126584107946333,0.0,0.9411764740943909,0.015667380631732085,0.2318502586872819,0.9411764740943909,0.2161828780555498,502600,11080,0.47931671142578125,0.01056671142578125,0.502455542793774,0.20094707520891364,0.10096697174691603
pituitary,19960,38724,0.1395482771261949,0.11276549421040707,0.11441983146909382,0.0,0.8039215803146362,0.04066952348091813,0.22129319845712955,0.8039215803146362,0.18062367497621143,562677,1446,0.5366106033325195,0.0013790130615234375,0.5154426195640947,0.06882101098854228,0.03547328218498357
pituitary,24598,48500,0.11292144140146548,0.07227684139257971,0.11216774559122945,0.0,0.8117647171020508,0.02327474186613816,0.18584017484221108,0.8117647171020508,0.16256543297607293,456804,2629,0.4356422424316406,0.0025072097778320312,0.5071752577319588,0.10617245032880623,0.053848039859545886
pituitary,16327,32048,0.12415685164965386,0.10167380694620559,0.11051959082643997,0.0,0.7019608020782471,0.020756571116699936,0.20559355161548304,0.7019608020782471,0.1848369804987831,528568,222,0.5040817260742188,0.0002117156982421875,0.5094545681477783,0.0606317446383436,0.030889119280773713
pituitary,54210,107952,0.112568301936981,0.04142978292619191,0.13567652401186514,0.0,0.9843137264251709,0.01401645449748202,0.19202202280421155,0.9843137264251709,0.17800556830672953,416693,11524,0.39738941192626953,0.010990142822265625,0.5021676300578035,0.2590684268754215,0.13009577794683377
pituitary,23440,45720,0.12317269242107877,0.10054820136646463,0.10759773134356877,0.0,0.8352941274642944,0.027417914710230015,0.19758697706628578,0.8352941274642944,0.17016906235605578,526698,3380,0.5022983551025391,0.003223419189453125,0.5126859142607174,0.08680496223642391,0.04450368142654804
pituitary,58048,115508,0.10801755633328687,0.018115285592306307,0.147048449264343,0.0,0.7568627595901489,0.0,0.19509352572029579,0.7568627595901489,0.19509352572029579,381282,8335,0.3636188507080078,0.007948875427246094,0.5025452782491256,0.30294637564847016,0.15224427064482457
pituitary,30066,59640,0.08186878353042486,0.014046825040374715,0.12381580040271563,0.0,0.9137254953384399,0.0,0.13694535734264446,0.9137254953384399,0.13694535734264446,314922,5054,0.30033302307128906,0.0048198699951171875,0.5041247484909457,0.18938022748490102,0.09547125954998381
pituitary,31902,63016,0.09809339262551789,0.03916845064912946,0.1158672313993166,0.0,0.8588235378265381,0.012439084443431125,0.16854813981172262,0.8588235378265381,0.1561090553682915,394462,3503,0.3761882781982422,0.0033407211303710938,0.5062523803478481,0.15975176316096354,0.08087471036500347
pituitary,48772,96404,0.12799446254229202,0.07266251808734844,0.13523016186065157,0.0,0.8078431487083435,0.01990253558214963,0.21418868623231518,0.8078431487083435,0.19428615065016555,473071,3499,0.4511556625366211,0.0033369064331054688,0.505912617733704,0.20378336444212392,0.10309657535549632
pituitary,43462,86356,0.14028106447733507,0.10701207473921234,0.13104741338475964,0.0,0.9137254953384399,0.030368984559614974,0.22129319845712958,0.9137254953384399,0.1909242138975146,543424,11822,0.51824951171875,0.011274337768554688,0.5032887118439946,0.15891090566482158,0.0799780650100106
pituitary,57580,114588,0.11753510613746501,0.04267036039500076,0.14642375794800067,0.0,0.9098039269447327,0.0,0.21858586287666662,0.9098039269447327,0.21858586287666662,435916,10168,0.4157218933105469,0.00969696044921875,0.5024958983488672,0.262867157892805,0.13208966865175858
pituitary,27200,53612,0.12247113606821956,0.06754873268464016,0.1240883270279171,0.0,0.8274509906768799,0.02350107001739737,0.20897661770432324,0.8274509906768799,0.18547554768692587,461231,2524,0.4398641586303711,0.002407073974609375,0.507349100947549,0.11623676639254517,0.058972618926308076
pituitary,49736,98796,0.12418427422970564,0.07487013057844184,0.13542489873332667,0.0,0.7882353067398071,0.013072241032595747,0.21542647298900747,0.7882353067398071,0.20235423195641172,479166,7322,0.4569683074951172,0.0069828033447265625,0.5034211911413418,0.2061832433853821,0.10379701397845423
pituitary,36092,71508,0.12474353823361022,0.08537784981355379,0.12470889446230017,0.0,0.8823529481887817,0.021738342366595623,0.2051821386298403,0.8823529481887817,0.1834437962632447,490109,4341,0.4674043655395508,0.004139900207519531,0.5047267438608267,0.1459022380735714,0.07364076154488083
pituitary,23440,45720,0.12317269242107877,0.10054820136646463,0.10759773134356877,0.0,0.8352941274642944,0.027417914710230015,0.19758697706628578,0.8352941274642944,0.17016906235605578,526698,3380,0.5022983551025391,0.003223419189453125,0.5126859142607174,0.08680496223642391,0.04450368142654804
pituitary,43697,86716,0.131238835972399,0.08704172238561195,0.13177042595107577,0.0,0.8352941274642944,0.0232455268760488,0.21863671704041474,0.8352941274642944,0.19539119016436593,497511,6927,0.47446346282958984,0.006606101989746094,0.5039093131602012,0.17429966372602818,0.08783122383223688
pituitary,31641,62612,0.12084514070637645,0.09150568826300043,0.11695715818810339,0.0,0.95686274766922,0.02075108897874757,0.19404971779018537,0.95686274766922,0.17329862881143782,501801,6286,0.47855472564697266,0.0059947967529296875,0.5053504120615856,0.12477456202757667,0.06305487633543974
pituitary,41334,81924,0.10491288455501419,0.04027895574415626,0.12564175738261518,0.0,0.9098039269447327,0.012439084443431125,0.17940547262536352,0.9098039269447327,0.1669663881819324,404743,4807,0.38599300384521484,0.004584312438964844,0.5045407939065475,0.20240992432234775,0.10212406391216154
pituitary,53216,105900,0.1409897808104566,0.09448481953754274,0.1462685683707238,0.0,0.9215686321258545,0.015157068249407378,0.2440780252978673,0.9215686321258545,0.2289209570484599,514869,8500,0.49101734161376953,0.008106231689453125,0.5025118035882908,0.20568338742476241,0.10335832998296654
pituitary,21350,42340,0.1115175667230272,0.0762290787458495,0.11687918368641852,0.0,0.8941176533699036,0.0181448035698988,0.1846184093336861,0.8941176533699036,0.16647360576378728,465024,7186,0.4434814453125,0.0068531036376953125,0.5042512990080302,0.09104906413432425,0.04591160886319846
pituitary,18672,36664,0.0815968448867009,0.01846164899028447,0.11275012767090228,0.0,0.7372549176216125,0.0,0.14247643952864752,0.7372549176216125,0.14247643952864752,327430,933,0.31226158142089844,0.0008897781372070312,0.5092734017019419,0.11197507864276333,0.057025929206242554
pituitary,48437,95732,0.12230401186833506,0.06479471802017812,0.13419492569646715,0.0,0.929411768913269,0.018688606736360306,0.20181849722248474,0.929411768913269,0.18312989048612444,451974,6837,0.43103599548339844,0.006520271301269531,0.50596456775164,0.21180864386004505,0.10716766893670875
pituitary,7837,15276,0.11375096814561578,0.09304459939824533,0.10509945132293841,0.0,0.8627451062202454,0.0134545672270662,0.19497808467943745,0.8627451062202454,0.18152351745237125,506700,315,0.4832267761230469,0.00030040740966796875,0.5130269704111023,0.03014801657785672,0.015466745608841523
pituitary,60934,120960,0.12110504439076157,0.054307730406827424,0.13840541985156404,0.0,0.8588235378265381,0.016066262309005253,0.209167545009479,0.8588235378265381,0.19310128270047375,439274,7698,0.41892433166503906,0.0073413848876953125,0.5037533068783069,0.2753634405860579,0.13871524378861486
pituitary,31020,61208,0.1117253677431653,0.05402589881612818,0.12402841162525988,0.0,0.8941176533699036,0.015250947698890006,0.19213984138029533,0.8941176533699036,0.1768888936814053,435693,3534,0.4155092239379883,0.0033702850341796875,0.5067964971899098,0.14048424004975982,0.07119692076760471
pituitary,71484,142404,0.16564890737167856,0.12383934444346714,0.16676361118354555,0.0,0.9843137264251709,0.016933158652301595,0.2695118867298163,0.9843137264251709,0.2525787280775147,569952,26475,0.543548583984375,0.02524852752685547,0.5019802814527682,0.24985261916792992,0.12542108809162877
pituitary,67748,134592,0.158725211285788,0.13077137754068918,0.14956850507521458,0.0,0.9764705896377563,0.018188481611320022,0.26143618526794726,0.9764705896377563,0.24324770365662723,584051,13394,0.5569944381713867,0.012773513793945312,0.5033582976699953,0.23044562889199743,0.11599671946456731
pituitary,66086,131224,0.13373716797444601,0.0695590349892078,0.1497965770590883,0.0,0.8823529481887817,0.012439084443431125,0.23549871786256116,0.8823529481887817,0.22305963341913004,476198,10838,0.45413780212402344,0.010335922241210938,0.503612144119978,0.2755660460564723,0.13877840730116464
pituitary,22078,43660,0.09803717634607083,0.04666866539200635,0.11189897828107405,0.0,0.8039215803146362,0.013072241032595747,0.1681974584080899,0.8039215803146362,0.15512521737549415,403589,1776,0.38489246368408203,0.0016937255859375,0.5056802565277142,0.10817936068624269,0.05470416686282332
pituitary,47310,94092,0.13385020923322644,0.09448481953754274,0.13859456699689568,0.0,0.8784313797950745,0.010893534366301489,0.2282619869797551,0.8784313797950745,0.2173684526134536,514447,9258,0.4906148910522461,0.008829116821289062,0.5028057645708456,0.18289930741164784,0.09196282610259171
pituitary,31378,62128,0.08726627190231824,0.0134545672270662,0.12119855038299379,0.0,0.800000011920929,0.0,0.15937198747212142,0.800000011920929,0.15937198747212142,351813,3221,0.33551502227783203,0.0030717849731445312,0.5050540818954417,0.1765938154644655,0.08918942733781868
pituitary,22996,45252,0.09820704329225266,0.04159451669533679,0.11204168177615056,0.0,0.7686274647712708,0.01478891810835832,0.17009100849700037,0.7686274647712708,0.15530209038864207,392354,2225,0.3741779327392578,0.0021219253540039062,0.508176434190754,0.11533462128587958,0.05861033658379933
pituitary,48772,96676,0.15210483676046807,0.1201599594109002,0.14128733487240894,0.0,0.9137254953384399,0.03112663428947454,0.24636788818542912,0.9137254953384399,0.21524125389595458,565866,9215,0.5396518707275391,0.008788108825683594,0.5044892217303157,0.17084610137382347,0.08619001671773883
pituitary,19796,38840,0.11221211484884552,0.07008227137783368,0.11849872175167116,0.0,0.7803921699523926,0.01386483933747527,0.19401047819991582,0.7803921699523926,0.18014563886244056,461235,1482,0.4398679733276367,0.0014133453369140625,0.5096807415036045,0.08420870055394755,0.04291955293939098
pituitary,21438,42188,0.1058679450754332,0.04372734149091011,0.12125487113177527,0.0,0.7921568751335144,0.011680378932831087,0.18346412094137035,0.7921568751335144,0.17178374200853927,421717,490,0.40218067169189453,0.0004673004150390625,0.5081539774343415,0.10003865151274433,0.05083503866336904
pituitary,44372,87792,0.132242952633587,0.08671057607771493,0.13151553398699836,0.0,0.8705882430076599,0.024815392564950012,0.21863671704041474,0.8705882430076599,0.1938213244754647,498208,4840,0.475128173828125,0.00461578369140625,0.5054219063240386,0.176215556554692,0.08906320251782388
pituitary,30948,61244,0.1160547542063876,0.0637487923935013,0.11945361759200282,0.0,0.8117647171020508,0.02218374346679604,0.19713534283404238,0.8117647171020508,0.17495159936724633,454623,3463,0.4335622787475586,0.0033025741577148438,0.5053229704134282,0.13471381782267944,0.06807398657788981
pituitary,17916,35572,0.1006511395659752,0.0698242274408993,0.10407930224160779,0.0,0.8470588326454163,0.015749167841301304,0.16955458989041533,0.8470588326454163,0.15380542204911402,442612,4220,0.4221076965332031,0.004024505615234375,0.5036545597661082,0.08036835874309779,0.04047789034187957
pituitary,20545,40216,0.10467552808344317,0.07970725591780385,0.09724369184128806,0.0,0.8392156958580017,0.024215999392721725,0.16246250971149337,0.8392156958580017,0.13824651031877164,453933,1993,0.4329042434692383,0.0019006729125976562,0.5108663218619455,0.08859457232675307,0.04525998330150044
pituitary,51689,102796,0.1474050964833211,0.11555539389804816,0.14105432803964976,0.0,0.9411764740943909,0.019395618528862603,0.24193070405101352,0.9411764740943909,0.22253508552215093,558733,12427,0.5328493118286133,0.011851310729980469,0.5028308494493949,0.18398054168985903,0.09251109206007163
pituitary,35462,69848,0.12939041476082483,0.09427934877007128,0.1233732459123066,0.0,0.8627451062202454,0.02341611167378341,0.21629149419144983,0.8627451062202454,0.19287538251766642,511746,3348,0.4880390167236328,0.003192901611328125,0.5077024395830947,0.13648958663086766,0.06929609611017966
